annee;mois;date;jourSemaine;semaine;identifiantLigne;nomCourtLigne;typeLigne;categorieLigne;Frequentation
2024;Mai;2024-05-13;Lundi;20;5;C5;CHRONOSTAR;CHRONOSTAR;14421.17647
2024;Mai;2024-05-24;Vendredi;21;165;165ex;Express;Régulières Métropolitaines;16.47059
2024;Mai;2024-05-26;Dimanche;21;9999;9999;Non identifié;Non identifiée;1863.52941
2023;Mai;2023-05-18;Jeudi;21;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;483.28173
2024;Mai;2024-05-13;Lundi;20;11;11;Urbaine;Régulières Urbaines;9209.41176
2024;Mai;2024-05-24;Vendredi;21;1002;b;Métro;METRO;0.0
2024;Mai;2024-05-27;Lundi;22;2;C2;CHRONOSTAR;CHRONOSTAR;12528.23529
2023;Mai;2023-05-18;Jeudi;21;9999;9999;Non identifié;Non identifiée;269.41176
2024;Mai;2024-05-13;Lundi;20;47;C7ex;CHRONOSTAR;CHRONOSTAR;736.47059
2024;Mai;2024-05-24;Vendredi;21;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;2713.12693
2024;Mai;2024-05-27;Lundi;22;59;59;Métropolitaine;Régulières Métropolitaines;1945.88235
2023;Mai;2023-05-19;Vendredi;21;7;C7;CHRONOSTAR;CHRONOSTAR;1735.29412
2024;Mai;2024-05-13;Lundi;20;51;51;Métropolitaine;Régulières Métropolitaines;987.05882
2024;Mai;2024-05-25;Samedi;21;4;C4;CHRONOSTAR;CHRONOSTAR;12149.41176
2024;Mai;2024-05-27;Lundi;22;64;64;Métropolitaine;Régulières Métropolitaines;1049.41176
2023;Mai;2023-05-19;Vendredi;21;47;C7ex;CHRONOSTAR;CHRONOSTAR;190.58824
2024;Mai;2024-05-13;Lundi;20;52;52;Métropolitaine;Régulières Métropolitaines;2760.0
2024;Mai;2024-05-25;Samedi;21;5;C5;CHRONOSTAR;CHRONOSTAR;8521.17647
2024;Mai;2024-05-27;Lundi;22;74;74;Métropolitaine;Régulières Métropolitaines;1345.88235
2023;Mai;2023-05-19;Vendredi;21;61;61;Métropolitaine;Régulières Métropolitaines;1043.52941
2024;Mai;2024-05-13;Lundi;20;59;59;Métropolitaine;Régulières Métropolitaines;1969.41176
2024;Mai;2024-05-25;Samedi;21;13;13;Urbaine;Régulières Urbaines;3236.47059
2024;Mai;2024-05-27;Lundi;22;75;75;Métropolitaine;Régulières Métropolitaines;900.0
2023;Mai;2023-05-19;Vendredi;21;62;62;Métropolitaine;Régulières Métropolitaines;1022.35294
2024;Mai;2024-05-13;Lundi;20;62;62;Métropolitaine;Régulières Métropolitaines;1301.17647
2024;Mai;2024-05-25;Samedi;21;54;54;Métropolitaine;Régulières Métropolitaines;1772.94118
2024;Mai;2024-05-27;Lundi;22;76;76;Métropolitaine;Régulières Métropolitaines;901.17647
2023;Mai;2023-05-19;Vendredi;21;74;74;Métropolitaine;Régulières Métropolitaines;662.35294
2024;Mai;2024-05-13;Lundi;20;71;71;Métropolitaine;Régulières Métropolitaines;429.41176
2024;Mai;2024-05-25;Samedi;21;55;55;Métropolitaine;Régulières Métropolitaines;1556.47059
2024;Mai;2024-05-27;Lundi;22;80;80;Métropolitaine;Régulières Métropolitaines;502.35294
2023;Mai;2023-05-19;Vendredi;21;75;75;Métropolitaine;Régulières Métropolitaines;377.64706
2024;Mai;2024-05-13;Lundi;20;73;73;Métropolitaine;Régulières Métropolitaines;951.76471
2024;Mai;2024-05-25;Samedi;21;61;61;Métropolitaine;Régulières Métropolitaines;1076.47059
2024;Mai;2024-05-27;Lundi;22;153;153ex;Express;Régulières Métropolitaines;384.70588
2023;Mai;2023-05-19;Vendredi;21;76;76;Métropolitaine;Régulières Métropolitaines;384.70588
2024;Mai;2024-05-13;Lundi;20;78;78;Métropolitaine;Régulières Métropolitaines;1360.0
2024;Mai;2024-05-25;Samedi;21;64;64;Métropolitaine;Régulières Métropolitaines;414.11765
2024;Mai;2024-05-27;Lundi;22;161;161ex;Express;Régulières Métropolitaines;585.88235
2023;Mai;2023-05-19;Vendredi;21;121;N1;STAR de Nuit;Régulières Urbaines;117.64706
2024;Mai;2024-05-13;Lundi;20;79;79;Métropolitaine;Régulières Métropolitaines;377.64706
2024;Mai;2024-05-25;Samedi;21;65;65;Métropolitaine;Régulières Métropolitaines;338.82353
2024;Mai;2024-05-27;Lundi;22;164;164ex;Express;Régulières Métropolitaines;155.29412
2023;Mai;2023-05-19;Vendredi;21;124;N4;STAR de Nuit;Régulières Urbaines;102.35294
2024;Mai;2024-05-13;Lundi;20;152;152ex;Express;Régulières Métropolitaines;110.58824
2024;Mai;2024-05-25;Samedi;21;68;68;Métropolitaine;Régulières Métropolitaines;534.11765
2024;Mai;2024-05-27;Lundi;22;172;172ex;Express;Régulières Métropolitaines;170.58824
2023;Mai;2023-05-19;Vendredi;21;178;178ex;Express;Régulières Métropolitaines;52.94118
2024;Mai;2024-05-13;Lundi;20;153;153ex;Express;Régulières Métropolitaines;400.0
2024;Mai;2024-05-25;Samedi;21;71;71;Métropolitaine;Régulières Métropolitaines;327.05882
2024;Mai;2024-05-28;Mardi;22;5;C5;CHRONOSTAR;CHRONOSTAR;15371.76471
2023;Mai;2023-05-19;Vendredi;21;1002;b;Métro;METRO;42761.46924
2024;Mai;2024-05-13;Lundi;20;167;167ex;Express;Régulières Métropolitaines;87.05882
2024;Mai;2024-05-25;Samedi;21;73;73;Métropolitaine;Régulières Métropolitaines;424.70588
2024;Mai;2024-05-28;Mardi;22;7;C7;CHRONOSTAR;CHRONOSTAR;3623.52941
2023;Mai;2023-05-20;Samedi;21;2;C2;CHRONOSTAR;CHRONOSTAR;6685.88235
2024;Mai;2024-05-13;Lundi;20;1001;a;Métro;METRO;127759.33282
2024;Mai;2024-05-25;Samedi;21;77;77;Métropolitaine;Régulières Métropolitaines;1169.41176
2024;Mai;2024-05-28;Mardi;22;12;12;Urbaine;Régulières Urbaines;1748.23529
2023;Mai;2023-05-20;Samedi;21;34;34;Inter-quartiers;Régulières Urbaines;3.52941
2024;Mai;2024-05-13;Lundi;20;1002;b;Métro;METRO;0.0
2024;Mai;2024-05-25;Samedi;21;308;C8;CHRONOSTAR;CHRONOSTAR;9010.58824
2024;Mai;2024-05-28;Mardi;22;50;50;Métropolitaine;Régulières Métropolitaines;1131.76471
2023;Mai;2023-05-20;Samedi;21;59;59;Métropolitaine;Régulières Métropolitaines;976.47059
2024;Mai;2024-05-13;Lundi;20;9999;9999;Non identifié;Non identifiée;6388.23529
2024;Mai;2024-05-26;Dimanche;21;4;C4;CHRONOSTAR;CHRONOSTAR;5303.52941
2024;Mai;2024-05-28;Mardi;22;56;56;Métropolitaine;Régulières Métropolitaines;996.47059
2023;Mai;2023-05-20;Samedi;21;65;65;Métropolitaine;Régulières Métropolitaines;297.64706
2024;Mai;2024-05-14;Mardi;20;7;C7;CHRONOSTAR;CHRONOSTAR;3957.64706
2024;Mai;2024-05-26;Dimanche;21;5;C5;CHRONOSTAR;CHRONOSTAR;3268.23529
2024;Mai;2024-05-28;Mardi;22;59;59;Métropolitaine;Régulières Métropolitaines;2105.88235
2023;Mai;2023-05-20;Samedi;21;75;75;Métropolitaine;Régulières Métropolitaines;276.47059
2024;Mai;2024-05-14;Mardi;20;11;11;Urbaine;Régulières Urbaines;9430.58824
2024;Mai;2024-05-26;Dimanche;21;64;64;Métropolitaine;Régulières Métropolitaines;140.0
2024;Mai;2024-05-28;Mardi;22;67;67;Métropolitaine;Régulières Métropolitaines;1694.11765
2023;Mai;2023-05-20;Samedi;21;121;N1;STAR de Nuit;Régulières Urbaines;121.17647
2024;Mai;2024-05-14;Mardi;20;47;C7ex;CHRONOSTAR;CHRONOSTAR;1017.64706
2024;Mai;2024-05-26;Dimanche;21;67;67;Métropolitaine;Régulières Métropolitaines;1.17647
2024;Mai;2024-05-28;Mardi;22;68;68;Métropolitaine;Régulières Métropolitaines;1130.58824
2023;Mai;2023-05-21;Dimanche;21;2;C2;CHRONOSTAR;CHRONOSTAR;2140.0
2024;Mai;2024-05-14;Mardi;20;62;62;Métropolitaine;Régulières Métropolitaines;1462.35294
2024;Mai;2024-05-26;Dimanche;21;74;74;Métropolitaine;Régulières Métropolitaines;1.17647
2024;Mai;2024-05-28;Mardi;22;70;70;Métropolitaine;Régulières Métropolitaines;165.88235
2023;Mai;2023-05-21;Dimanche;21;3;C3;CHRONOSTAR;CHRONOSTAR;1264.70588
2024;Mai;2024-05-14;Mardi;20;68;68;Métropolitaine;Régulières Métropolitaines;1063.52941
2024;Mai;2024-05-26;Dimanche;21;121;N1;STAR de Nuit;Régulières Urbaines;160.0
2024;Mai;2024-05-28;Mardi;22;75;75;Métropolitaine;Régulières Métropolitaines;897.64706
2023;Mai;2023-05-21;Dimanche;21;7;C7;CHRONOSTAR;CHRONOSTAR;870.58824
2024;Mai;2024-05-14;Mardi;20;72;72;Métropolitaine;Régulières Métropolitaines;2582.35294
2024;Mai;2024-05-26;Dimanche;21;123;N3;STAR de Nuit;Régulières Urbaines;52.94118
2024;Mai;2024-05-28;Mardi;22;152;152ex;Express;Régulières Métropolitaines;131.76471
2023;Mai;2023-05-21;Dimanche;21;67;67;Métropolitaine;Régulières Métropolitaines;4.70588
2024;Mai;2024-05-14;Mardi;20;80;80;Métropolitaine;Régulières Métropolitaines;601.17647
2024;Mai;2024-05-27;Lundi;22;14;14;Urbaine;Régulières Urbaines;7963.52941
2024;Mai;2024-05-28;Mardi;22;155;155ex;Express;Régulières Métropolitaines;248.23529
2023;Mai;2023-05-21;Dimanche;21;81;81;Métropolitaine;Régulières Métropolitaines;141.17647
2024;Mai;2024-05-14;Mardi;20;81;81;Métropolitaine;Régulières Métropolitaines;691.76471
2024;Mai;2024-05-27;Lundi;22;47;C7ex;CHRONOSTAR;CHRONOSTAR;744.70588
2024;Mai;2024-05-28;Mardi;22;173;173ex;Express;Régulières Métropolitaines;154.11765
2023;Mai;2023-05-21;Dimanche;21;121;N1;STAR de Nuit;Régulières Urbaines;249.41176
2024;Mai;2024-05-14;Mardi;20;90;90;Intercommunale;Régulières Métropolitaines;76.47059
2024;Mai;2024-05-27;Lundi;22;50;50;Métropolitaine;Régulières Métropolitaines;1052.94118
2024;Mai;2024-05-28;Mardi;22;9999;9999;Non identifié;Non identifiée;6004.70588
2023;Mai;2023-05-22;Lundi;22;12;12;Urbaine;Régulières Urbaines;4371.76471
2024;Mai;2024-05-14;Mardi;20;152;152ex;Express;Régulières Métropolitaines;118.82353
2024;Mai;2024-05-27;Lundi;22;52;52;Métropolitaine;Régulières Métropolitaines;2781.17647
2024;Mai;2024-05-29;Mercredi;22;6;C6;CHRONOSTAR;CHRONOSTAR;15372.94118
2023;Mai;2023-05-22;Lundi;22;50;50;Métropolitaine;Régulières Métropolitaines;1189.41176
2024;Mai;2024-05-14;Mardi;20;165;165ex;Express;Régulières Métropolitaines;31.76471
2024;Mai;2024-05-27;Lundi;22;53;53;Métropolitaine;Régulières Métropolitaines;2571.76471
2024;Mai;2024-05-29;Mercredi;22;11;11;Urbaine;Régulières Urbaines;9851.76471
2023;Mai;2023-05-22;Lundi;22;52;52;Métropolitaine;Régulières Métropolitaines;2795.29412
2024;Mai;2024-05-14;Mardi;20;172;172ex;Express;Régulières Métropolitaines;194.11765
2024;Mai;2024-05-27;Lundi;22;55;55;Métropolitaine;Régulières Métropolitaines;2843.52941
2024;Mai;2024-05-29;Mercredi;22;13;13;Urbaine;Régulières Urbaines;5745.88235
2023;Mai;2023-05-22;Lundi;22;54;54;Métropolitaine;Régulières Métropolitaines;2548.23529
2024;Mai;2024-05-14;Mardi;20;173;173ex;Express;Régulières Métropolitaines;162.35294
2024;Mai;2024-05-27;Lundi;22;62;62;Métropolitaine;Régulières Métropolitaines;1305.88235
2024;Mai;2024-05-29;Mercredi;22;14;14;Urbaine;Régulières Urbaines;7776.47059
2023;Mai;2023-05-22;Lundi;22;59;59;Métropolitaine;Régulières Métropolitaines;2115.29412
2024;Mai;2024-05-14;Mardi;20;175;175ex;Express;Régulières Métropolitaines;52.94118
2024;Mai;2024-05-27;Lundi;22;72;72;Métropolitaine;Régulières Métropolitaines;2130.58824
2024;Mai;2024-05-29;Mercredi;22;53;53;Métropolitaine;Régulières Métropolitaines;2817.64706
2023;Mai;2023-05-22;Lundi;22;64;64;Métropolitaine;Régulières Métropolitaines;1563.52941
2024;Mai;2024-05-14;Mardi;20;9999;9999;Non identifié;Non identifiée;6444.70588
2024;Mai;2024-05-27;Lundi;22;83;83;Métropolitaine;Régulières Métropolitaines;1197.64706
2024;Mai;2024-05-29;Mercredi;22;61;61;Métropolitaine;Régulières Métropolitaines;1670.58824
2023;Mai;2023-05-22;Lundi;22;71;71;Métropolitaine;Régulières Métropolitaines;563.52941
2024;Mai;2024-05-15;Mercredi;20;7;C7;CHRONOSTAR;CHRONOSTAR;3652.94118
2024;Mai;2024-05-27;Lundi;22;154;154ex;Express;Régulières Métropolitaines;335.29412
2024;Mai;2024-05-29;Mercredi;22;68;68;Métropolitaine;Régulières Métropolitaines;1137.64706
2023;Mai;2023-05-22;Lundi;22;72;72;Métropolitaine;Régulières Métropolitaines;2295.29412
2024;Mai;2024-05-15;Mercredi;20;13;13;Urbaine;Régulières Urbaines;6545.88235
2024;Mai;2024-05-27;Lundi;22;156;156ex;Express;Régulières Métropolitaines;116.47059
2024;Mai;2024-05-29;Mercredi;22;79;79;Métropolitaine;Régulières Métropolitaines;350.58824
2023;Mai;2023-05-22;Lundi;22;82;82;Métropolitaine;Régulières Métropolitaines;402.35294
2024;Mai;2024-05-15;Mercredi;20;53;53;Métropolitaine;Régulières Métropolitaines;2848.23529
2024;Mai;2024-05-27;Lundi;22;167;167ex;Express;Régulières Métropolitaines;74.11765
2024;Mai;2024-05-29;Mercredi;22;81;81;Métropolitaine;Régulières Métropolitaines;585.88235
2023;Mai;2023-05-22;Lundi;22;90;90;Intercommunale;Régulières Métropolitaines;37.64706
2024;Mai;2024-05-15;Mercredi;20;72;72;Métropolitaine;Régulières Métropolitaines;2403.52941
2024;Mai;2024-05-27;Lundi;22;175;175ex;Express;Régulières Métropolitaines;15.29412
2024;Mai;2024-05-29;Mercredi;22;153;153ex;Express;Régulières Métropolitaines;317.64706
2023;Mai;2023-05-22;Lundi;22;91;91;Intercommunale;Régulières Métropolitaines;672.94118
2024;Mai;2024-05-15;Mercredi;20;76;76;Métropolitaine;Régulières Métropolitaines;698.82353
2024;Mai;2024-05-27;Lundi;22;1001;a;Métro;METRO;120401.31458
2024;Mai;2024-05-29;Mercredi;22;178;178ex;Express;Régulières Métropolitaines;212.94118
2023;Mai;2023-05-22;Lundi;22;152;152ex;Express;Régulières Métropolitaines;101.17647
2024;Mai;2024-05-15;Mercredi;20;81;81;Métropolitaine;Régulières Métropolitaines;629.41176
2024;Mai;2024-05-27;Lundi;22;1002;b;Métro;METRO;332.22223
2024;Mai;2024-05-29;Mercredi;22;1001;a;Métro;METRO;125266.22711
2023;Mai;2023-05-22;Lundi;22;159;159ex;Express;Régulières Métropolitaines;171.76471
2024;Mai;2024-05-15;Mercredi;20;156;156ex;Express;Régulières Métropolitaines;105.88235
2024;Mai;2024-05-27;Lundi;22;9999;9999;Non identifié;Non identifiée;5889.41176
2024;Mai;2024-05-29;Mercredi;22;9999;9999;Non identifié;Non identifiée;5772.94118
2023;Mai;2023-05-23;Mardi;22;2;C2;CHRONOSTAR;CHRONOSTAR;12741.17647
2024;Mai;2024-05-16;Jeudi;20;1;C1;CHRONOSTAR;CHRONOSTAR;23004.70588
2024;Mai;2024-05-28;Mardi;22;1;C1;CHRONOSTAR;CHRONOSTAR;20969.41176
2024;Mai;2024-05-30;Jeudi;22;5;C5;CHRONOSTAR;CHRONOSTAR;15624.70588
2023;Mai;2023-05-23;Mardi;22;3;C3;CHRONOSTAR;CHRONOSTAR;8609.41176
2024;Mai;2024-05-16;Jeudi;20;5;C5;CHRONOSTAR;CHRONOSTAR;16678.82353
2024;Mai;2024-05-28;Mardi;22;2;C2;CHRONOSTAR;CHRONOSTAR;14092.94118
2024;Mai;2024-05-30;Jeudi;22;7;C7;CHRONOSTAR;CHRONOSTAR;3588.23529
2023;Mai;2023-05-23;Mardi;22;4;C4;CHRONOSTAR;CHRONOSTAR;13745.88235
2024;Mai;2024-05-16;Jeudi;20;11;11;Urbaine;Régulières Urbaines;10080.0
2024;Mai;2024-05-28;Mardi;22;3;C3;CHRONOSTAR;CHRONOSTAR;12190.58824
2024;Mai;2024-05-30;Jeudi;22;11;11;Urbaine;Régulières Urbaines;9955.29412
2023;Mai;2023-05-23;Mardi;22;6;C6;CHRONOSTAR;CHRONOSTAR;10807.05882
2024;Mai;2024-05-16;Jeudi;20;52;52;Métropolitaine;Régulières Métropolitaines;2864.70588
2024;Mai;2024-05-28;Mardi;22;37;37;Inter-quartiers;Régulières Urbaines;234.11765
2024;Mai;2024-05-30;Jeudi;22;37;37;Inter-quartiers;Régulières Urbaines;202.35294
2023;Mai;2023-05-23;Mardi;22;13;13;Urbaine;Régulières Urbaines;5181.17647
2024;Mai;2024-05-16;Jeudi;20;59;59;Métropolitaine;Régulières Métropolitaines;2028.23529
2024;Mai;2024-05-28;Mardi;22;64;64;Métropolitaine;Régulières Métropolitaines;1163.52941
2024;Mai;2024-05-30;Jeudi;22;47;C7ex;CHRONOSTAR;CHRONOSTAR;824.70588
2023;Mai;2023-05-23;Mardi;22;70;70;Métropolitaine;Régulières Métropolitaines;191.76471
2024;Mai;2024-05-16;Jeudi;20;61;61;Métropolitaine;Régulières Métropolitaines;1776.47059
2024;Mai;2024-05-28;Mardi;22;65;65;Métropolitaine;Régulières Métropolitaines;1082.35294
2024;Mai;2024-05-30;Jeudi;22;64;64;Métropolitaine;Régulières Métropolitaines;1080.0
2023;Mai;2023-05-23;Mardi;22;74;74;Métropolitaine;Régulières Métropolitaines;1340.0
2024;Mai;2024-05-16;Jeudi;20;70;70;Métropolitaine;Régulières Métropolitaines;167.05882
2024;Mai;2024-05-28;Mardi;22;73;73;Métropolitaine;Régulières Métropolitaines;1136.47059
2024;Mai;2024-05-30;Jeudi;22;65;65;Métropolitaine;Régulières Métropolitaines;1000.0
2023;Mai;2023-05-23;Mardi;22;79;79;Métropolitaine;Régulières Métropolitaines;352.94118
2024;Mai;2024-05-16;Jeudi;20;73;73;Métropolitaine;Régulières Métropolitaines;1127.05882
2024;Mai;2024-05-28;Mardi;22;90;90;Intercommunale;Régulières Métropolitaines;65.88235
2024;Mai;2024-05-30;Jeudi;22;68;68;Métropolitaine;Régulières Métropolitaines;1141.17647
2023;Mai;2023-05-23;Mardi;22;82;82;Métropolitaine;Régulières Métropolitaines;423.52941
2024;Mai;2024-05-16;Jeudi;20;90;90;Intercommunale;Régulières Métropolitaines;55.29412
2024;Mai;2024-05-28;Mardi;22;153;153ex;Express;Régulières Métropolitaines;420.0
2024;Mai;2024-05-30;Jeudi;22;70;70;Métropolitaine;Régulières Métropolitaines;180.0
2023;Mai;2023-05-23;Mardi;22;83;83;Métropolitaine;Régulières Métropolitaines;1063.52941
2024;Mai;2024-05-16;Jeudi;20;152;152ex;Express;Régulières Métropolitaines;134.11765
2024;Mai;2024-05-28;Mardi;22;154;154ex;Express;Régulières Métropolitaines;367.05882
2024;Mai;2024-05-30;Jeudi;22;78;78;Métropolitaine;Régulières Métropolitaines;1504.70588
2023;Mai;2023-05-23;Mardi;22;152;152ex;Express;Régulières Métropolitaines;115.29412
2024;Mai;2024-05-16;Jeudi;20;153;153ex;Express;Régulières Métropolitaines;349.41176
2024;Mai;2024-05-28;Mardi;22;164;164ex;Express;Régulières Métropolitaines;190.58824
2024;Mai;2024-05-30;Jeudi;22;80;80;Métropolitaine;Régulières Métropolitaines;560.0
2023;Mai;2023-05-23;Mardi;22;153;153ex;Express;Régulières Métropolitaines;374.11765
2024;Mai;2024-05-16;Jeudi;20;154;154ex;Express;Régulières Métropolitaines;308.23529
2024;Mai;2024-05-28;Mardi;22;168;168ex;Express;Régulières Métropolitaines;198.82353
2024;Mai;2024-05-30;Jeudi;22;81;81;Métropolitaine;Régulières Métropolitaines;590.58824
2023;Mai;2023-05-23;Mardi;22;155;155ex;Express;Régulières Métropolitaines;329.41176
2024;Mai;2024-05-16;Jeudi;20;164;164ex;Express;Régulières Métropolitaines;132.94118
2024;Mai;2024-05-29;Mercredi;22;12;12;Urbaine;Régulières Urbaines;1771.76471
2024;Mai;2024-05-30;Jeudi;22;90;90;Intercommunale;Régulières Métropolitaines;75.29412
2023;Mai;2023-05-23;Mardi;22;165;165ex;Express;Régulières Métropolitaines;20.0
2024;Mai;2024-05-16;Jeudi;20;167;167ex;Express;Régulières Métropolitaines;83.52941
2024;Mai;2024-05-29;Mercredi;22;73;73;Métropolitaine;Régulières Métropolitaines;990.58824
2024;Mai;2024-05-30;Jeudi;22;154;154ex;Express;Régulières Métropolitaines;390.58824
2023;Mai;2023-05-23;Mardi;22;1001;a;Métro;METRO;118298.33376
2024;Mai;2024-05-16;Jeudi;20;168;168ex;Express;Régulières Métropolitaines;204.70588
2024;Mai;2024-05-29;Mercredi;22;80;80;Métropolitaine;Régulières Métropolitaines;517.64706
2024;Mai;2024-05-30;Jeudi;22;165;165ex;Express;Régulières Métropolitaines;24.70588
2023;Mai;2023-05-23;Mardi;22;1002;b;Métro;METRO;74942.73313
2024;Mai;2024-05-16;Jeudi;20;173;173ex;Express;Régulières Métropolitaines;155.29412
2024;Mai;2024-05-29;Mercredi;22;82;82;Métropolitaine;Régulières Métropolitaines;307.05882
2024;Mai;2024-05-30;Jeudi;22;167;167ex;Express;Régulières Métropolitaines;81.17647
2023;Mai;2023-05-24;Mercredi;22;3;C3;CHRONOSTAR;CHRONOSTAR;9830.58824
2024;Mai;2024-05-17;Vendredi;20;14;14;Urbaine;Régulières Urbaines;8482.35294
2024;Mai;2024-05-29;Mercredi;22;83;83;Métropolitaine;Régulières Métropolitaines;790.58824
2024;Mai;2024-05-30;Jeudi;22;172;172ex;Express;Régulières Métropolitaines;200.0
2023;Mai;2023-05-24;Mercredi;22;37;37;Inter-quartiers;Régulières Urbaines;225.88235
2024;Mai;2024-05-17;Vendredi;20;37;37;Inter-quartiers;Régulières Urbaines;180.0
2024;Mai;2024-05-29;Mercredi;22;156;156ex;Express;Régulières Métropolitaines;105.88235
2024;Mai;2024-05-31;Vendredi;22;54;54;Métropolitaine;Régulières Métropolitaines;3125.88235
2023;Mai;2023-05-24;Mercredi;22;39;39;Inter-quartiers;Régulières Urbaines;8.23529
2024;Mai;2024-05-17;Vendredi;20;61;61;Métropolitaine;Régulières Métropolitaines;1745.88235
2024;Mai;2024-05-29;Mercredi;22;159;159ex;Express;Régulières Métropolitaines;175.29412
2024;Mai;2024-05-31;Vendredi;22;56;56;Métropolitaine;Régulières Métropolitaines;1057.64706
2023;Mai;2023-05-24;Mercredi;22;52;52;Métropolitaine;Régulières Métropolitaines;2785.88235
2024;Mai;2024-05-17;Vendredi;20;76;76;Métropolitaine;Régulières Métropolitaines;902.35294
2024;Mai;2024-05-29;Mercredi;22;172;172ex;Express;Régulières Métropolitaines;157.64706
2024;Mai;2024-05-31;Vendredi;22;70;70;Métropolitaine;Régulières Métropolitaines;145.88235
2023;Mai;2023-05-24;Mercredi;22;53;53;Métropolitaine;Régulières Métropolitaines;2685.88235
2024;Mai;2024-05-17;Vendredi;20;159;159ex;Express;Régulières Métropolitaines;232.94118
2024;Mai;2024-05-29;Mercredi;22;175;175ex;Express;Régulières Métropolitaines;38.82353
2024;Mai;2024-05-31;Vendredi;22;77;77;Métropolitaine;Régulières Métropolitaines;1887.05882
2023;Mai;2023-05-24;Mercredi;22;54;54;Métropolitaine;Régulières Métropolitaines;3242.35294
2024;Mai;2024-05-17;Vendredi;20;178;178ex;Express;Régulières Métropolitaines;241.17647
2024;Mai;2024-05-29;Mercredi;22;804;TTZ;Spéciale;Régulières Métropolitaines;10.58824
2024;Mai;2024-05-31;Vendredi;22;82;82;Métropolitaine;Régulières Métropolitaines;349.41176
2023;Mai;2023-05-24;Mercredi;22;59;59;Métropolitaine;Régulières Métropolitaines;2140.0
2024;Mai;2024-05-17;Vendredi;20;1001;a;Métro;METRO;138383.11035
2024;Mai;2024-05-30;Jeudi;22;3;C3;CHRONOSTAR;CHRONOSTAR;12397.64706
2024;Mai;2024-05-31;Vendredi;22;125;N5;STAR de Nuit;Régulières Urbaines;27.05882
2023;Mai;2023-05-24;Mercredi;22;61;61;Métropolitaine;Régulières Métropolitaines;1927.05882
2024;Mai;2024-05-17;Vendredi;20;9999;9999;Non identifié;Non identifiée;6000.0
2024;Mai;2024-05-30;Jeudi;22;4;C4;CHRONOSTAR;CHRONOSTAR;24830.58824
2024;Mai;2024-05-31;Vendredi;22;153;153ex;Express;Régulières Métropolitaines;294.11765
2023;Mai;2023-05-24;Mercredi;22;65;65;Métropolitaine;Régulières Métropolitaines;1065.88235
2024;Mai;2024-05-18;Samedi;20;6;C6;CHRONOSTAR;CHRONOSTAR;9094.11765
2024;Mai;2024-05-30;Jeudi;22;51;51;Métropolitaine;Régulières Métropolitaines;1061.17647
2024;Mai;2024-05-31;Vendredi;22;154;154ex;Express;Régulières Métropolitaines;294.11765
2023;Mai;2023-05-24;Mercredi;22;71;71;Métropolitaine;Régulières Métropolitaines;722.35294
2024;Mai;2024-05-18;Samedi;20;50;50;Métropolitaine;Régulières Métropolitaines;582.35294
2024;Mai;2024-05-30;Jeudi;22;54;54;Métropolitaine;Régulières Métropolitaines;2937.64706
2024;Mai;2024-05-31;Vendredi;22;165;165ex;Express;Régulières Métropolitaines;17.64706
2023;Mai;2023-05-24;Mercredi;22;76;76;Métropolitaine;Régulières Métropolitaines;854.11765
2024;Mai;2024-05-18;Samedi;20;53;53;Métropolitaine;Régulières Métropolitaines;1783.52941
2024;Mai;2024-05-30;Jeudi;22;55;55;Métropolitaine;Régulières Métropolitaines;2783.52941
2024;Mai;2024-05-31;Vendredi;22;168;168ex;Express;Régulières Métropolitaines;163.52941
2023;Mai;2023-05-24;Mercredi;22;77;77;Métropolitaine;Régulières Métropolitaines;1958.82353
2024;Mai;2024-05-18;Samedi;20;72;72;Métropolitaine;Régulières Métropolitaines;1083.52941
2024;Mai;2024-05-30;Jeudi;22;56;56;Métropolitaine;Régulières Métropolitaines;1080.0
2024;Mai;2024-05-31;Vendredi;22;1001;a;Métro;METRO;136363.01611
2023;Mai;2023-05-24;Mercredi;22;161;161ex;Express;Régulières Métropolitaines;495.29412
2024;Mai;2024-05-18;Samedi;20;76;76;Métropolitaine;Régulières Métropolitaines;262.35294
2024;Mai;2024-05-30;Jeudi;22;59;59;Métropolitaine;Régulières Métropolitaines;2104.70588
2024;Mai;2024-05-31;Vendredi;22;1002;b;Métro;METRO;147.55556
2023;Mai;2023-05-24;Mercredi;22;175;175ex;Express;Régulières Métropolitaines;61.17647
2024;Mai;2024-05-18;Samedi;20;81;81;Métropolitaine;Régulières Métropolitaines;211.76471
2024;Mai;2024-05-30;Jeudi;22;62;62;Métropolitaine;Régulières Métropolitaines;1382.35294
2024;Juin;2024-06-01;Samedi;22;50;50;Métropolitaine;Régulières Métropolitaines;463.52941
2023;Mai;2023-05-25;Jeudi;22;1;C1;CHRONOSTAR;CHRONOSTAR;13194.11765
2024;Mai;2024-05-18;Samedi;20;91;91;Intercommunale;Régulières Métropolitaines;41.17647
2024;Mai;2024-05-30;Jeudi;22;67;67;Métropolitaine;Régulières Métropolitaines;1834.11765
2024;Juin;2024-06-01;Samedi;22;51;51;Métropolitaine;Régulières Métropolitaines;549.41176
2023;Mai;2023-05-25;Jeudi;22;3;C3;CHRONOSTAR;CHRONOSTAR;9849.41176
